price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,sqft_living15,sqft_lot15,Scored Labels
685000.0,3,2.0,2500,6733,1.0,3,8,1770,730,1979,0,1770,6343,625195.0637042635
825000.0,4,2.25,2110,12653,2.0,4,8,2110,0,1972,0,2350,10980,585170.1745268826
915557.0,5,3.25,3740,11536,2.0,4,9,2540,1200,1984,0,2920,11258,999821.0779387588
750000.0,2,1.5,1300,7632,1.0,3,7,1300,0,1943,0,1420,1676,423631.0285304276
540000.0,3,1.75,1680,4240,1.5,4,7,1680,0,1926,0,1460,4240,551999.0947562265
509000.0,3,3.0,2130,5000,1.5,3,7,1570,560,1913,0,1638,4500,740296.7101780588
280000.0,2,1.75,1610,158558,1.5,2,6,1610,0,1948,0,1800,3572,348801.1874864494
590000.0,3,3.5,1970,5079,2.0,3,8,1680,290,2007,0,1940,6000,516647.2960825219
320000.0,3,1.75,1960,11931,1.0,3,7,980,980,1954,0,1460,4498,486225.79435686383
535000.0,2,1.5,1940,5700,1.0,3,7,970,970,1937,0,1250,5700,580733.7232402118
699000.0,4,2.5,2550,7312,2.0,3,9,2550,0,1988,0,2330,7480,719036.3356210615
1620500.0,3,2.5,3490,9362,1.0,5,9,1770,1720,1960,0,3640,7425,1141257.9999091849
335000.0,3,1.75,1400,7920,1.0,3,7,1400,0,1965,0,1310,7876,311881.2034272447
200500.0,3,2.0,1280,14972,1.0,3,7,1280,0,1963,0,1800,9698,321850.7384111384
790000.0,3,2.5,2600,4750,1.0,4,9,1700,900,1951,0,2380,4750,937774.978903122
485000.0,3,2.5,2430,5867,2.0,3,7,2430,0,2011,0,2620,5866,428028.40368630993
910000.0,5,3.0,2640,5096,2.0,3,10,2640,0,2009,0,1610,5217,730343.6535676124
435000.0,3,2.5,1900,7984,2.0,3,8,1900,0,1993,0,2650,9352,520163.0048887599
324950.0,3,1.5,1460,8710,1.0,3,7,1460,0,1955,0,1400,8645,350871.6871594931
1699990.0,4,3.75,3320,8234,2.0,3,10,3320,0,2014,0,1560,8240,919842.4876744414
469900.0,3,2.5,2270,4399,2.0,3,7,2270,0,2007,0,2060,4399,399176.00436484104
283000.0,3,2.0,1820,15068,2.0,3,7,1520,300,1920,2014,1490,9589,664866.2595985886
700000.0,9,3.0,3680,4400,2.0,3,7,2830,850,1908,0,1960,2450,760143.7303142755
655000.0,4,2.5,3500,11306,2.0,3,9,3500,0,2005,0,3180,8028,851163.8884073219
490000.0,4,2.5,3020,8302,2.0,4,10,3020,0,1994,0,3020,8406,943372.322370236
369000.0,5,1.5,2550,6300,1.0,4,7,1560,990,1959,0,1380,6300,476661.71911175025
200000.0,3,1.5,2060,15837,1.5,3,6,2060,0,1903,0,2190,8549,571371.9456768315
307000.0,4,2.0,2390,23972,2.0,3,7,1720,670,1949,0,1950,22750,567806.2363623631
500000.0,3,2.25,1700,9008,1.0,3,8,1340,360,1985,0,2340,8003,474164.4203067579
583000.0,4,2.5,2660,4000,2.0,3,8,2660,0,2001,0,2330,4517,569899.8248427933
420000.0,3,2.5,2480,6180,2.0,3,9,2480,0,1999,0,2870,6180,732798.4085790697
110000.0,2,1.0,600,6120,1.0,3,5,600,0,1943,0,1060,6120,16635.33801958221
469950.0,3,3.25,1760,1778,3.0,3,8,1760,0,2008,0,1520,1615,475311.4901857481
795000.0,4,2.75,3100,7501,2.0,3,10,3100,0,1998,0,3140,8672,936997.2741407414
339950.0,3,2.5,2390,34041,1.0,3,8,1840,550,1984,0,2460,35686,607920.6536092223
335000.0,4,2.75,2540,7210,1.0,4,7,1600,940,1979,0,1820,7766,520750.14071220777
685000.0,4,1.0,1550,15239,1.5,3,6,1370,180,1930,0,1790,22047,286814.2803017512
895000.0,5,3.0,2876,13927,1.0,4,9,1970,906,1973,0,3500,14454,849992.3712299073
480000.0,3,2.25,1680,9090,1.0,4,7,1130,550,1959,0,1960,9090,461529.63704882923
599000.0,4,1.0,1590,4280,1.5,3,7,1590,0,1924,0,2230,4280,456133.68923638435
391000.0,4,2.25,2190,3850,2.0,3,7,2190,0,2006,0,2190,3980,328214.0206397425
635000.0,4,2.5,2470,77550,1.0,4,7,2470,0,1987,0,2490,40894,440452.32674539706
269000.0,3,2.0,1210,7136,1.0,3,7,1210,0,2003,0,1210,5765,143834.5090849907
999000.0,3,2.75,2830,505166,1.0,4,8,1830,1000,1962,0,2120,21988,795104.5013414877
280000.0,2,1.0,2280,37500,2.0,3,7,2280,0,1932,0,2360,6000,672102.0490328908
290000.0,3,2.0,1360,6685,1.0,3,7,1360,0,1952,0,1300,8138,365155.66408556036
750000.0,5,4.0,4500,8130,2.0,3,10,4500,0,2007,0,2840,8402,1156510.9285797558
968000.0,6,2.75,3610,17580,1.0,5,9,2070,1540,1959,0,2890,14060,992567.908056645
500000.0,4,2.0,2760,27631,2.0,4,8,1800,960,1978,0,2490,13158,695692.7789455121
458950.0,2,1.0,1530,4370,1.0,3,7,1130,400,1946,0,1580,4275,443968.53513254994
765000.0,3,2.75,2250,9600,2.5,4,9,1830,420,1909,1991,2060,4980,1120183.3591114816
470000.0,3,2.75,2770,54707,1.5,3,8,2370,400,1938,0,1640,54707,839687.3625145161
205000.0,3,1.5,1820,8585,1.0,4,7,1820,0,1962,0,1740,10088,419619.8388029502
320000.0,0,2.5,1490,7111,2.0,3,7,1490,0,1999,0,1500,4675,428148.06819021003
598200.0,5,3.75,2980,4635,3.0,3,8,2980,0,1997,0,1100,5150,644489.7488324636
480000.0,5,2.5,2732,9500,1.0,4,8,1870,862,1975,0,2720,10000,650450.0329055659
830000.0,4,2.5,3400,9692,2.0,3,9,3400,0,2007,0,3070,7375,822724.0178711559
746000.0,3,1.75,1910,12321,1.0,4,7,1100,810,1952,0,1910,11761,509935.5227466846
256000.0,3,1.0,950,4000,1.0,3,7,780,170,1949,0,1230,4000,259262.15614402213
356200.0,3,2.0,1690,10062,1.0,5,7,940,750,1928,0,2390,6650,607952.1671839858
332100.0,5,3.5,2660,6978,2.0,3,8,1980,680,1996,0,2220,7294,596403.6998332527
815000.0,4,2.75,2620,4743,1.0,4,8,1310,1310,1949,0,1900,4764,783786.0101478558
219000.0,2,2.0,1310,2550,2.0,3,6,1310,0,2004,0,1310,2550,122609.74302347872
512500.0,4,2.25,2200,6900,2.0,4,8,2200,0,1975,0,2400,6900,594018.1814536102
414000.0,3,2.5,2490,4540,2.5,3,8,2490,0,2012,0,2640,3844,573197.7054043288
575000.0,2,1.0,1250,4320,1.0,4,7,850,400,1911,0,1520,4320,544412.688981375
1200000.0,4,2.25,2860,10702,2.0,3,10,2860,0,1982,0,2890,10572,922007.4501717365
631625.0,4,2.5,2440,6651,2.0,3,9,2440,0,2014,0,1350,7653,573271.2264517628
652600.0,4,2.5,2220,5900,2.0,3,8,2220,0,2014,0,1620,5900,419960.8116765418
250000.0,3,1.75,1910,10230,1.0,4,7,1290,620,1964,0,1590,10800,451396.3792069517
410000.0,3,2.5,1860,15457,2.0,3,8,1860,0,1997,0,2040,14055,477910.19771340885
565000.0,4,2.75,1960,48787,1.5,4,9,1960,0,1983,0,1970,36425,621497.999052349
542525.0,4,2.5,2650,5600,2.0,3,8,2650,0,2014,0,2650,5600,527263.1270661568
315000.0,3,1.75,1900,7076,1.0,3,7,1130,770,1977,0,1540,10113,382470.38341810124
435000.0,4,2.0,1880,3840,1.0,3,7,970,910,1904,0,1670,1820,625993.58395795
320000.0,3,1.0,1230,7492,1.0,3,7,1230,0,1955,0,1710,7238,294831.7792869825
484000.0,4,1.75,2440,16730,1.0,3,7,1390,1050,1976,0,1390,11600,434133.8561822454
230000.0,3,1.0,880,9035,1.0,4,6,880,0,1967,0,1440,10350,75594.56844356703
915000.0,4,2.5,3510,28052,2.0,3,10,3510,0,1988,0,2890,28295,1019433.7465862408
411800.0,4,2.25,2190,6800,1.0,5,7,1340,850,1969,0,1560,7611,482595.11532731587
700000.0,4,2.25,2440,9450,1.5,3,7,2440,0,1947,2014,1720,7503,620874.3878472344
665000.0,4,2.5,2510,5936,2.0,3,9,2510,0,1998,0,2760,6060,686795.4555609829
245000.0,2,2.0,1070,4500,1.0,4,6,910,160,1932,0,1280,4500,344818.0963242098
392500.0,4,2.0,1950,8040,1.0,3,7,1950,0,1961,0,1950,8092,404521.62774017896
252500.0,4,2.5,2600,11280,1.5,3,7,1570,1030,1961,0,1660,11200,577424.7497846204
295000.0,3,2.0,1380,8682,1.0,4,7,1380,0,1966,0,1410,10594,338466.6887150612
355000.0,3,0.75,1420,3060,1.0,4,7,860,560,1923,0,1350,4000,465515.9932722808
355000.0,3,2.5,1810,3192,1.0,3,7,1070,740,2001,0,1740,3720,319182.00311585714
212700.0,2,1.0,940,5040,1.0,3,7,940,0,1926,0,940,5040,383571.5246905908
566000.0,4,2.25,2170,7737,2.0,3,8,2170,0,1987,0,1850,8869,505861.19834128034
235000.0,4,1.75,1720,10137,2.0,3,7,1720,0,1956,0,1350,10205,380892.7609357872
317500.0,4,1.5,1730,7700,1.0,4,7,1010,720,1963,0,1650,8066,364114.3868341362
337000.0,3,2.0,1690,9087,1.0,3,8,1690,0,1997,0,2090,8100,398984.6053875423
207000.0,2,1.5,1068,1158,2.0,3,7,1068,0,1990,0,1078,1278,223817.18392887514
625000.0,5,2.5,2990,15085,2.0,3,9,2990,0,2007,0,3150,13076,694793.9912747622
638150.0,4,2.5,2170,7275,1.0,3,8,1820,350,1978,0,2390,7275,547388.2187591894
510000.0,4,2.5,3180,5405,2.0,3,7,3180,0,2001,0,2610,5403,550172.1077327924
163000.0,3,1.75,1290,4811,1.0,3,7,1290,0,1996,0,1310,4811,176447.5453264214
419000.0,3,2.25,1760,16418,1.0,3,7,1190,570,1990,0,2260,20747,340481.51021638117
851000.0,5,3.25,3760,9792,2.0,3,9,2550,1210,1984,0,2960,16500,981230.1637010402
695000.0,4,2.5,2650,9990,2.0,3,10,2650,0,1990,0,2710,8012,861686.2566002703
190000.0,2,1.5,1400,9031,1.0,3,7,960,440,1982,0,1450,7658,303258.62402511516
417000.0,3,2.5,2040,11211,2.0,3,8,2040,0,2000,0,1830,11964,494763.1637298706
425000.0,3,2.25,1800,7371,1.0,3,7,1280,520,1979,0,1960,7675,386982.32626383065
273000.0,4,1.5,2180,22870,1.0,4,6,1280,900,1954,1975,2420,22614,429061.37607885466
335000.0,3,1.0,2320,6750,1.0,3,7,1160,1160,1960,0,1230,6075,491213.86467126955
895000.0,3,2.5,2500,7746,2.0,4,10,1910,590,1993,0,2480,5099,906366.0968862737
395000.0,2,1.0,1320,1824,1.5,4,6,1320,0,1909,0,1320,4000,442047.9071225241
600000.0,2,1.75,1550,7764,1.0,4,8,1550,0,1965,1986,1690,11620,595948.26209992
1850000.0,4,3.25,2910,1880,2.0,5,9,1830,1080,1914,0,3100,8200,1190269.9600593583
300000.0,3,1.0,1300,20812,1.0,3,6,1300,0,1927,0,1210,17340,271769.2017183951
259875.0,3,1.0,1250,21303,1.0,3,6,1250,0,1970,0,1250,17920,100956.398866273
225000.0,3,1.75,1760,26055,1.0,3,7,920,840,1979,0,1350,13475,343361.7604736702
545800.0,4,2.5,1980,4500,2.0,3,8,1980,0,1989,0,1770,4595,475663.12710171705
583000.0,4,2.75,2200,9453,1.0,5,8,1100,1100,1955,0,1390,5355,685390.20956006
1155000.0,3,2.5,2490,24691,1.0,4,9,1580,910,1961,0,2800,24121,880869.5795156639
530000.0,3,1.75,1520,9605,1.0,3,7,1520,0,1975,0,2040,9900,315223.2156147824
133000.0,3,1.0,980,9115,1.0,3,7,980,0,1968,0,1470,8716,192606.00541910296
590000.0,3,2.5,1990,8325,2.0,4,8,1310,680,1997,0,2450,10606,553346.9822714623
475000.0,5,1.75,2020,5100,1.5,5,7,1320,700,1911,0,1130,5100,595097.772169193
340000.0,3,1.0,670,23522,1.0,4,6,670,0,1968,0,1880,20270,40032.21581516578
1338750.0,3,2.75,2730,38869,1.5,3,9,1940,790,1963,2001,2630,28188,965647.9132375505
420000.0,3,2.25,1620,1075,3.0,3,8,1540,80,2009,0,1620,1237,403869.0638880589
850000.0,3,2.5,3230,5000,2.0,5,8,2430,800,1945,0,1820,5000,985148.2106358432
424000.0,3,1.75,1430,6818,1.0,5,7,1430,0,1972,0,1480,7210,337807.8236650153
350000.0,3,1.75,1380,4590,1.0,2,7,930,450,1950,0,1320,4692,357591.861828675
176000.0,3,3.25,1340,5434,2.0,3,7,1340,0,1986,0,1670,6203,332644.33143883164
293000.0,4,2.5,2019,4435,2.0,3,8,2019,0,2008,0,1950,4800,415893.73936224973
1959000.0,5,4.5,6200,23373,3.0,4,11,5050,1150,1988,0,3700,14486,1782857.614690207
525000.0,3,1.0,1450,4000,1.0,4,8,950,500,1948,0,1880,4000,523322.99653391354
600000.0,5,2.25,2760,6350,1.0,3,7,1380,1380,1958,0,2060,6342,562142.4349657937
500000.0,3,2.5,2410,34848,1.5,3,8,2410,0,1976,0,2420,16424,651494.3108232053
160000.0,4,1.0,1540,7350,1.0,4,6,770,770,1969,0,910,8000,142094.23576140316
316000.0,4,2.5,2010,7226,2.0,3,8,2010,0,1995,0,2160,7696,467605.18365865573
1230000.0,3,1.75,2200,14630,1.5,3,8,2200,0,1948,2003,2850,15803,750452.1086589252
190500.0,3,1.5,1110,1150,2.0,3,8,940,170,2007,0,1380,1751,249251.84158579982
340000.0,3,2.25,2120,13090,1.0,3,8,2120,0,1997,0,1400,12039,467566.140292161
336500.0,3,2.25,1420,3433,2.0,4,7,1420,0,1981,0,1150,3432,326779.7770959309
370000.0,3,1.75,1496,1423,2.0,3,8,1248,248,2006,0,1460,1423,339532.33537952206
1202500.0,3,2.5,3430,28718,1.5,3,10,3430,0,1984,0,3440,35021,1069414.0805993197
775000.0,3,2.0,2010,7017,2.0,3,7,2010,0,1951,1988,2450,6045,603041.8212932497
405000.0,3,1.75,2020,8531,1.0,3,7,2020,0,1965,0,1950,8449,442384.88592697785
255544.0,3,1.0,1360,6186,1.5,4,6,760,600,1941,0,1610,7453,297531.6453967262
515000.0,4,2.5,2680,7178,2.0,3,8,2680,0,2004,0,2540,7133,566564.2011762518
427005.0,3,3.0,1460,1200,3.0,3,8,1460,0,2006,0,1460,1245,414959.9225268554
615000.0,4,1.0,1340,2006,1.5,3,7,1340,0,1931,0,2040,3625,379265.3035109178
1482500.0,3,2.25,3290,5000,2.0,3,9,2730,560,1939,0,2340,4000,1095902.999839802
234000.0,3,1.0,1010,8906,1.0,5,7,1010,0,1968,0,1150,10414,229988.20191111916
811500.0,5,4.25,3970,4500,2.0,3,9,2860,1110,2004,0,3480,4500,1009717.3548724931
440000.0,3,1.0,1040,4000,1.0,3,7,1040,0,1950,0,1170,4000,265873.87278109184
245000.0,2,1.75,1220,8382,1.0,3,6,1220,0,1942,0,1100,8382,290342.7245989817
807500.0,4,2.5,3190,24170,2.0,3,10,3190,0,2002,0,2110,26321,887625.1462807446
597750.0,4,2.5,2310,9624,2.0,3,8,2310,0,1984,0,1940,9636,556541.1897699513
185000.0,2,1.0,1390,11340,1.0,4,7,1390,0,1969,0,1200,10224,328194.1219141043
460000.0,3,2.0,1760,9055,2.0,4,7,1760,0,1985,0,2010,9383,382456.7091345261
425000.0,2,1.0,1070,6625,1.0,3,7,830,240,1950,0,1310,6625,332104.12477880076
375000.0,2,1.0,820,6250,1.0,4,5,820,0,1922,0,1300,6250,163586.83442291862
282000.0,3,1.0,1250,13503,1.5,4,6,1250,0,1931,0,1450,13503,292044.2172664185
1425000.0,4,4.25,4960,6000,2.5,3,11,3680,1280,1909,2003,2160,4080,1880634.3580484437
393000.0,4,1.75,1790,11801,1.0,4,8,1790,0,1974,0,2000,12988,455724.9219213751
390000.0,2,1.5,1050,934,2.0,3,8,960,90,2007,0,1470,1885,290984.88948672253
615000.0,4,1.75,2270,9830,1.0,4,8,2270,0,1959,0,2540,11990,615551.0913148073
535000.0,4,2.75,2710,45963,2.0,3,9,2710,0,1995,0,2710,33955,728581.641754579
540000.0,4,1.75,2040,9322,1.0,3,8,1440,600,1977,0,1910,10026,483462.79489161214
449500.0,5,2.75,2040,7488,1.0,4,7,1200,840,1969,0,1530,7488,404704.5808925729
207500.0,3,1.0,1640,9750,1.0,3,7,1640,0,1968,0,1200,9750,304698.8020567893
665000.0,3,2.0,1620,2640,1.5,5,8,1620,0,1929,0,1470,4080,684597.7252575608
425000.0,2,1.0,770,5040,1.0,3,5,770,0,1930,0,1330,2580,106205.58626209432
435000.0,3,1.0,950,10080,1.0,4,7,950,0,1954,0,1060,10000,248741.65570366068
505000.0,3,1.75,1800,7210,1.0,3,7,1370,430,1976,0,1820,8100,368282.7642230118
328000.0,3,1.0,890,5965,1.0,3,7,890,0,1950,0,1930,7500,257867.40979925194
385000.0,3,1.75,1200,7360,1.0,4,7,1200,0,1978,0,1200,7500,244351.4876344771
659500.0,3,1.75,1820,5500,1.0,4,8,1620,200,1957,0,2330,6050,595928.8472722417
339000.0,3,2.5,1450,3748,2.0,3,7,1450,0,2004,0,1970,3748,259004.47314970568
679975.0,4,2.5,3830,4644,2.0,3,8,2900,930,2004,0,3400,6163,824361.3031685741
900000.0,4,2.5,2660,3672,2.0,5,8,1800,860,1910,0,1510,3825,954876.9286828863
990000.0,4,2.5,2540,5930,2.0,3,9,2540,0,2003,0,1400,4000,636426.601487988
537000.0,3,2.5,1550,12920,2.0,5,7,1550,0,1999,0,2610,10800,351670.5147366517
575000.0,3,2.5,1590,2910,2.0,3,7,1110,480,1984,0,1590,3880,361630.3184279335
639000.0,4,1.75,1830,6000,1.0,4,7,930,900,1939,0,1540,6000,487498.75670738297
397950.0,4,1.75,2360,8116,1.0,4,7,1180,1180,1916,1970,1670,8160,733282.4992592575
572000.0,4,2.75,2770,3852,2.0,3,8,2770,0,2014,0,1810,5641,537479.0917995744
780000.0,3,1.5,1620,7500,1.0,4,8,1620,0,1949,0,2440,7800,574904.9924355925
545000.0,3,1.75,1400,4000,1.5,4,7,1400,0,1925,0,1050,4330,493270.6323331536
734000.0,4,2.5,2180,7204,2.0,3,8,2180,0,2014,0,1500,7650,408336.7749186249
520000.0,4,3.0,2190,5085,2.0,4,8,2190,0,1992,0,2130,5142,556825.400484331
791000.0,5,1.75,2344,4800,1.5,4,7,1544,800,1921,0,1770,4200,616376.7131883142
450000.0,3,2.5,1800,4357,2.0,3,8,1800,0,2013,0,1800,3663,405764.64142639865
360000.0,2,0.75,850,7710,1.0,5,6,550,300,1909,0,2500,6022,390263.8457265196
1610000.0,4,3.5,4390,11600,2.0,3,11,3060,1330,1990,0,3240,12000,1394072.9271148376
530000.0,3,2.25,1264,1536,2.0,3,8,1264,0,2003,0,1264,2067,320083.76773196657
199950.0,3,1.5,1370,10317,1.5,3,6,1370,0,1958,0,1370,9884,214411.06832883868
135000.0,2,1.0,750,5217,1.0,4,6,750,0,1943,0,760,4440,179129.74473322206
407185.0,3,1.75,1860,48076,1.5,4,8,1860,0,1929,0,1410,23066,682098.1979570122
525000.0,5,3.5,3450,19080,2.0,3,9,3450,0,2001,0,2570,17007,830011.8603780773
575000.0,3,2.5,2610,7301,2.0,3,8,2610,0,2004,0,2460,7181,603789.2842330359
410000.0,3,1.5,2270,8187,1.0,4,8,1420,850,1954,0,2020,14092,680907.5958388887
397000.0,5,1.0,1170,6757,1.0,4,6,800,370,1944,0,1590,6794,126437.08863201505
389000.0,4,1.0,1520,9800,1.5,4,7,1520,0,1971,0,1540,7700,265322.5342404209
521000.0,4,2.25,1890,8034,1.0,4,8,1890,0,1967,0,1920,7210,524988.1688259888
375000.0,4,2.25,2020,12500,2.0,2,8,2020,0,1966,0,1800,13175,533141.5717291365
379950.0,3,1.5,1690,9144,1.0,4,7,1140,550,1956,0,1840,10600,435108.75874975463
833450.0,5,4.0,4460,269345,2.0,3,9,3330,1130,1996,0,2670,115434,1026037.6274689415
160000.0,3,1.0,1200,8360,1.0,2,6,1200,0,1948,0,1570,6823,169459.69560833962
399888.0,4,1.0,2370,30200,1.5,4,7,1570,800,1948,0,1640,9719,528359.5492626022
680000.0,4,3.5,2510,3763,2.0,3,8,1990,520,2013,0,2560,3820,564493.5624483743
449000.0,2,1.75,1510,6852,1.0,3,8,1510,0,2005,0,1510,5912,361433.0042469709
1225000.0,4,2.5,2740,16007,2.0,3,9,2740,0,1984,0,2760,16008,775912.1833662156
712000.0,3,1.0,1250,4620,1.5,4,7,1150,100,1900,0,1900,4400,551261.1526458364
379000.0,3,2.5,1580,3075,2.0,3,8,1580,0,2013,0,1710,2934,363611.8622410373
577500.0,3,1.75,2140,13286,1.0,4,8,1220,920,1964,0,2250,13286,639691.431335085
300000.0,3,1.75,1830,51836,1.0,4,7,1430,400,1966,0,1320,51400,392903.3015059368
562000.0,5,2.25,3040,8111,2.0,3,8,3040,0,1984,0,2020,8304,628466.5184100246
1042000.0,4,4.5,4920,270236,2.0,3,10,3820,1100,2006,0,4920,260924,1254283.8884970816
262000.0,3,2.5,1970,8727,2.0,3,7,1970,0,1995,0,1670,9168,376265.93715972395
510000.0,3,1.75,1490,3800,1.0,3,6,700,790,1913,0,2180,4000,449681.939335044
550000.0,3,1.0,960,12527,1.0,3,7,960,0,1972,0,1220,7579,167330.23879439314
219950.0,3,1.0,1210,8000,1.0,3,6,1210,0,1954,0,1430,8000,164960.57057363295
217000.0,3,1.0,870,5200,1.0,5,6,870,0,1969,0,1020,5200,78240.16812832461
550000.0,3,2.5,2800,10603,2.0,3,9,2800,0,2001,0,2580,10603,772892.9877874015
238000.0,4,1.75,1650,6900,1.0,3,7,910,740,1978,1993,1540,7645,334885.1328953592
841000.0,4,2.5,3080,13870,2.0,4,9,3080,0,1981,0,2920,12221,876635.4883716169
326000.0,3,1.0,1030,9834,1.0,3,7,1030,0,1969,0,1210,9875,190018.1808522459
731688.0,4,3.0,2630,5772,2.0,3,9,2630,0,2006,0,3460,6158,721564.219139677
207000.0,2,1.0,820,4860,1.0,5,6,820,0,1955,0,1240,6000,180021.4777228916
250000.0,3,1.75,1770,8868,1.0,4,7,1770,0,1959,0,1630,9706,430771.13513885473
400000.0,2,1.0,1010,3916,1.0,4,6,810,200,1918,0,1580,3888,349328.424053857
458000.0,4,3.5,3217,4000,2.0,3,8,2587,630,2008,0,2996,5418,726300.6042030365
284000.0,3,2.5,1660,4083,2.0,3,7,1660,0,2013,0,1800,4087,258297.2814217864
249000.0,3,1.0,1752,14626,2.0,3,8,1752,0,2005,0,1800,9000,353184.1325271452
230000.0,3,1.5,1500,11616,1.0,3,7,1100,400,1980,0,1830,8288,285963.9848349199
785000.0,3,3.0,1950,1983,3.0,3,9,1610,340,2009,0,2040,2131,638996.3301512081
249900.0,3,1.75,1380,14000,1.0,4,5,1380,0,1939,1957,1490,18503,235464.843924272
456000.0,5,2.75,2720,193406,1.0,4,7,1700,1020,1968,0,2820,248292,437638.53645956516
528000.0,5,1.75,2780,7786,1.0,3,8,1390,1390,1966,0,2130,7918,635011.0999380638
1050000.0,3,3.0,3490,4500,2.5,3,9,3170,320,1924,0,2840,4050,1246886.6650619963
837000.0,5,2.75,2940,5225,2.0,3,8,2760,180,2010,0,3090,6261,571312.1144830126
415000.0,4,2.0,1780,12161,1.0,5,7,1160,620,1950,0,1780,8170,467707.5718880426
410000.0,2,1.75,870,4000,1.0,3,6,870,0,1941,0,1420,4000,241820.2807390946
780000.0,4,2.5,3020,15164,1.0,4,8,1730,1290,1976,0,2600,11556,757860.2242050623
323000.0,4,1.75,1440,8114,1.0,4,7,1440,0,1963,0,1940,7208,313331.6390924583
910000.0,5,2.75,3750,8279,2.0,3,9,3750,0,2001,0,3450,8279,878913.0597070924
1500000.0,4,4.25,5550,12968,2.0,3,11,5550,0,2005,0,4750,13001,1591909.8120495724
640000.0,3,3.5,1740,1975,2.0,3,8,1310,430,1998,0,1740,1975,508994.1549769257
392000.0,3,1.5,1500,11975,1.0,4,7,1500,0,1970,0,1510,13875,322520.78913904843
510000.0,3,1.75,1950,8325,1.0,4,7,1950,0,1962,0,1950,8325,461927.08883484616
660000.0,10,3.0,2920,3745,2.0,4,7,1860,1060,1913,0,1810,3745,571935.9048676086
90000.0,1,1.0,560,4120,1.0,3,4,560,0,1947,0,980,4120,-76370.04936921352
795000.0,4,2.75,2890,16397,2.0,3,10,2890,0,1997,0,3170,16397,898909.1372517582
607500.0,4,2.5,2460,45738,1.0,4,8,1650,810,1969,0,2550,32040,656620.3150168472
792000.0,3,2.5,2250,19270,2.0,3,8,2250,0,1999,0,2940,19541,563493.8040017486
231000.0,3,2.5,1370,7247,2.0,3,7,1370,0,1995,0,1720,8085,269007.71011774754
265000.0,3,2.75,1120,881,3.0,3,8,1120,0,1999,0,1120,1087,358263.54960901465
355000.0,3,2.0,1220,1186,3.0,3,8,1220,0,2007,0,1280,1251,315205.5353445831
990000.0,4,2.5,2430,6325,2.0,4,8,2020,410,1919,0,2340,4375,869460.4840829526
765000.0,5,1.75,2440,15143,1.5,4,8,1740,700,1944,0,2390,10907,679525.5852814658
289000.0,2,1.0,780,4132,1.0,3,7,780,0,1942,0,1100,5100,298441.35481669
980000.0,4,2.0,2190,4560,2.5,5,8,2190,0,1910,0,2190,4560,856950.6840696691
502000.0,3,2.0,1300,14350,1.0,3,7,1300,0,1955,2013,1520,10670,401353.3526716179
850000.0,2,2.75,2700,9854,1.0,3,9,2700,0,2012,0,1440,4168,719568.5523568525
499000.0,3,1.75,1750,12325,1.0,4,7,1470,280,1968,0,1820,9750,405398.5537459585
306500.0,2,1.0,840,892,2.0,3,7,840,0,2006,0,1030,1007,97024.01027215272
378000.0,5,2.5,2760,8015,1.0,4,8,1600,1160,1960,0,460,18000,652405.4386832683
640000.0,4,1.75,2020,16120,1.0,3,7,2020,0,1969,0,1940,16350,370247.6381202815
2575000.0,4,4.25,5540,15408,2.0,3,11,4280,1260,2006,0,3570,14750,1584336.8459268054
725000.0,3,1.5,1790,6000,1.5,4,7,1790,0,1903,0,1290,3500,642718.9075641735
814000.0,4,2.5,2840,8820,1.0,5,8,1420,1420,1952,0,2310,8750,833584.4001776334
275000.0,4,2.5,2120,6754,2.0,3,7,2120,0,1998,0,2120,6937,353857.321890626
1247000.0,1,1.25,1810,5070,1.5,4,8,1230,580,1967,0,2280,5070,660581.0849284232
352500.0,2,2.5,980,1010,3.0,3,8,980,0,2008,0,980,1023,335302.99974987376
715000.0,3,2.0,1760,5400,1.0,5,7,1160,600,1927,0,1640,5400,600534.1437688787
835000.0,4,2.0,1910,6960,1.5,5,8,1910,0,1941,0,1360,3300,637003.9223729214
450000.0,2,1.0,1180,10720,1.0,4,7,1180,0,1955,0,1420,10750,348744.811521402
477000.0,4,1.5,1380,7800,1.0,3,7,1080,300,1928,0,1770,7503,404711.9308698628
312500.0,4,2.5,2160,8755,2.0,3,7,2160,0,1993,0,1990,7971,375775.2131985028
2200000.0,4,3.75,3790,7200,2.0,3,10,2530,1260,1931,0,3250,7200,1399021.2815595942
465000.0,3,2.25,2670,7500,1.0,4,7,1640,1030,1966,0,1970,9598,627686.288103016
808900.0,5,2.5,2900,5901,2.0,3,9,2900,0,2006,0,3200,5775,687817.6795810959
254000.0,3,2.0,1480,7480,1.0,4,7,1480,0,1992,0,1680,7146,267861.72669342696
350000.0,3,2.5,2680,7836,2.0,3,8,2680,0,1990,2009,2340,8040,719456.8243793619
465000.0,3,1.5,1460,9879,1.0,3,7,1460,0,1956,0,1610,10050,352172.86000531155
667000.0,5,2.0,1900,5470,1.0,3,7,1180,720,1930,1965,1300,3250,515800.28822448314
1298890.0,5,2.25,2690,10800,1.0,4,8,2020,670,1956,0,3380,9134,716780.421033551
1020000.0,6,2.25,2550,5000,2.0,4,7,2550,0,1907,0,1480,5000,663858.5848957581
